Processed 1000 numbers: avg=4472.08, median=3716.50, uniques=1000
Processed 42000 numbers: avg=129700.34, median=82141.00, uniques=41817
Processed 43000 numbers: avg=132958.72, median=92144.20, uniques=42812
Processed 44000 numbers: avg=133651.68, median=92144.20, uniques=43804
Processed 45000 numbers: avg=134486.82, median=92144.20, uniques=44792
Processed 46000 numbers: avg=134486.82, median=92144.20, uniques=45779
Processed 47000 numbers: avg=138379.22, median=102108.40, uniques=46763
Processed 48000 numbers: avg=140212.48, median=102108.40, uniques=47752
Processed 49000 numbers: avg=142333.38, median=102108.40, uniques=48741
Processed 50000 numbers: avg=142333.38, median=102108.40, uniques=49733
Processed 51000 numbers: avg=147006.58, median=107070.40, uniques=50724
Processed 52000 numbers: avg=151027.94, median=107070.40, uniques=51716
Processed 53000 numbers: avg=151239.82, median=107070.40, uniques=52700
Processed 54000 numbers: avg=151327.04, median=107070.40, uniques=53685
Processed 55000 numbers: avg=151327.04, median=107070.40, uniques=54677
Processed 56000 numbers: avg=154590.18, median=110575.40, uniques=55671
Processed 57000 numbers: avg=154606.62, median=110575.40, uniques=56660
Processed 58000 numbers: avg=154970.94, median=112397.00, uniques=57646
Processed 59000 numbers: avg=154970.94, median=112397.00, uniques=58630
Processed 60000 numbers: avg=161041.54, median=120273.40, uniques=59616
Processed 61000 numbers: avg=161041.54, median=120273.40, uniques=60605
Processed 62000 numbers: avg=166498.72, median=120273.40, uniques=61591
Processed 63000 numbers: avg=168340.20, median=129480.80, uniques=62584
Processed 64000 numbers: avg=168340.20, median=129480.80, uniques=63569
Processed 65000 numbers: avg=179818.68, median=154704.20, uniques=64554
Processed 66000 numbers: avg=181273.38, median=154704.20, uniques=65539
Processed 67000 numbers: avg=199218.66, median=175462.20, uniques=66525
Processed 68000 numbers: avg=199218.66, median=175462.20, uniques=67512
Processed 69000 numbers: avg=233420.30, median=192657.50, uniques=68504
Processed 70000 numbers: avg=233420.30, median=192657.50, uniques=69493
Processed 71000 numbers: avg=233420.30, median=192657.50, uniques=70478
Processed 72000 numbers: avg=233420.30, median=192657.50, uniques=71461
Processed 73000 numbers: avg=233420.30, median=192657.50, uniques=72448
Processed 74000 numbers: avg=241500.34, median=217044.20, uniques=73437
Processed 75000 numbers: avg=241500.34, median=217044.20, uniques=74424
Processed 76000 numbers: avg=241765.56, median=217044.20, uniques=75409
Processed 77000 numbers: avg=243875.56, median=218316.10, uniques=76392
Processed 78000 numbers: avg=249074.98, median=234329.60, uniques=77381
Processed 79000 numbers: avg=249074.98, median=234329.60, uniques=78365
Processed 80000 numbers: avg=249471.86, median=236314.00, uniques=79345
Processed 81000 numbers: avg=249879.04, median=236314.00, uniques=80326
Processed 82000 numbers: avg=249879.04, median=236314.00, uniques=81311
Processed 83000 numbers: avg=249879.04, median=236314.00, uniques=82298
Processed 84000 numbers: avg=249879.04, median=236314.00, uniques=83288
Processed 85000 numbers: avg=249879.04, median=236314.00, uniques=84270
Processed 86000 numbers: avg=249879.04, median=236314.00, uniques=85249
Processed 87000 numbers: avg=264226.36, median=245848.30, uniques=86229
Processed 88000 numbers: avg=264226.36, median=245848.30, uniques=87215
Processed 89000 numbers: avg=269101.74, median=245848.30, uniques=88192
Processed 90000 numbers: avg=269389.54, median=245848.30, uniques=89174
Processed 91000 numbers: avg=269389.54, median=245848.30, uniques=90156
Processed 92000 numbers: avg=269389.54, median=245848.30, uniques=91133
Processed 93000 numbers: avg=269608.40, median=246942.60, uniques=92117
Processed 94000 numbers: avg=269608.40, median=246942.60, uniques=93099
Processed 95000 numbers: avg=270295.12, median=246942.60, uniques=94082
Processed 96000 numbers: avg=270295.12, median=246942.60, uniques=95063
Processed 97000 numbers: avg=270295.12, median=246942.60, uniques=96041
Processed 98000 numbers: avg=270295.12, median=246942.60, uniques=97025
Processed 99000 numbers: avg=270295.12, median=246942.60, uniques=98007
Processed 100000 numbers: avg=270295.12, median=246942.60, uniques=98986
Processed 101000 numbers: avg=274303.46, median=246942.60, uniques=99960
Processed 102000 numbers: avg=282306.48, median=268287.50, uniques=100942
Processed 103000 numbers: avg=282306.48, median=268287.50, uniques=101922
Processed 104000 numbers: avg=282306.48, median=268287.50, uniques=102897
Processed 105000 numbers: avg=338201.40, median=275192.40, uniques=103877
Processed 106000 numbers: avg=338201.40, median=275192.40, uniques=104858
Processed 107000 numbers: avg=338201.40, median=275192.40, uniques=105841
Processed 108000 numbers: avg=338356.78, median=275192.40, uniques=106813
Processed 109000 numbers: avg=338356.78, median=275192.40, uniques=107780
Processed 110000 numbers: avg=339634.06, median=275192.40, uniques=108759
Processed 111000 numbers: avg=340194.34, median=275192.40, uniques=109744
Processed 112000 numbers: avg=340331.70, median=275192.40, uniques=110725
Processed 113000 numbers: avg=340331.70, median=275192.40, uniques=111694
Processed 114000 numbers: avg=340331.70, median=275192.40, uniques=112675
Processed 115000 numbers: avg=342731.12, median=287189.50, uniques=113649
Processed 116000 numbers: avg=344472.98, median=287189.50, uniques=114624
Processed 117000 numbers: avg=344472.98, median=287189.50, uniques=115599
Processed 118000 numbers: avg=344472.98, median=287189.50, uniques=116575
Processed 119000 numbers: avg=344472.98, median=287189.50, uniques=117556
Processed 120000 numbers: avg=344472.98, median=287189.50, uniques=118531
Processed 121000 numbers: avg=344472.98, median=287189.50, uniques=119506
Processed 122000 numbers: avg=344472.98, median=287189.50, uniques=120488
Processed 123000 numbers: avg=402503.28, median=287189.50, uniques=121466
Processed 124000 numbers: avg=402503.28, median=287189.50, uniques=122453
Processed 125000 numbers: avg=402503.28, median=287189.50, uniques=123437
Processed 126000 numbers: avg=402503.28, median=287189.50, uniques=124420
Processed 127000 numbers: avg=402503.28, median=287189.50, uniques=125392
Processed 128000 numbers: avg=402503.28, median=287189.50, uniques=126359
Processed 129000 numbers: avg=403090.32, median=287189.50, uniques=127330
Processed 130000 numbers: avg=403223.42, median=287189.50, uniques=128297
Processed 131000 numbers: avg=403223.42, median=287189.50, uniques=129268
Processed 132000 numbers: avg=403223.42, median=287189.50, uniques=130240
Processed 133000 numbers: avg=403223.42, median=287189.50, uniques=131212
Processed 134000 numbers: avg=403223.42, median=287189.50, uniques=132188
Processed 135000 numbers: avg=403223.42, median=287189.50, uniques=133156
Processed 136000 numbers: avg=403223.42, median=287189.50, uniques=134128
Processed 137000 numbers: avg=403223.42, median=287189.50, uniques=135102
Processed 138000 numbers: avg=403254.30, median=287189.50, uniques=136078
Processed 139000 numbers: avg=403254.30, median=287189.50, uniques=137051
Processed 140000 numbers: avg=403254.30, median=287189.50, uniques=138030
Processed 141000 numbers: avg=403254.30, median=287189.50, uniques=138987
Processed 142000 numbers: avg=403254.30, median=287189.50, uniques=139953
Processed 143000 numbers: avg=472010.86, median=287189.50, uniques=140917
Processed 144000 numbers: avg=472148.62, median=287189.50, uniques=141887
Processed 145000 numbers: avg=472148.62, median=287189.50, uniques=142860
Processed 146000 numbers: avg=472148.62, median=287189.50, uniques=143834
Processed 147000 numbers: avg=472148.62, median=287189.50, uniques=144805
Processed 148000 numbers: avg=475074.18, median=287189.50, uniques=145782
Processed 149000 numbers: avg=475074.18, median=287189.50, uniques=146755
Processed 150000 numbers: avg=475508.32, median=287189.50, uniques=147731
Processed 151000 numbers: avg=475508.32, median=287189.50, uniques=148712
Processed 152000 numbers: avg=476300.90, median=288227.80, uniques=149689
Processed 153000 numbers: avg=476300.90, median=288227.80, uniques=150666
Processed 154000 numbers: avg=476300.90, median=288227.80, uniques=151636
Processed 155000 numbers: avg=476300.90, median=288227.80, uniques=152605
Processed 156000 numbers: avg=477173.40, median=288227.80, uniques=153574
Processed 157000 numbers: avg=484881.40, median=308487.00, uniques=154551
Processed 158000 numbers: avg=484881.40, median=308487.00, uniques=155527
Processed 159000 numbers: avg=484881.40, median=308487.00, uniques=156494
Processed 160000 numbers: avg=484881.40, median=308487.00, uniques=157464
Processed 161000 numbers: avg=484936.50, median=308487.00, uniques=158438
Processed 162000 numbers: avg=485322.80, median=308487.00, uniques=159404
Processed 163000 numbers: avg=485322.80, median=308487.00, uniques=160369
Processed 164000 numbers: avg=489138.10, median=308487.00, uniques=161340
Processed 165000 numbers: avg=489138.10, median=308487.00, uniques=162310
Processed 166000 numbers: avg=489138.10, median=308487.00, uniques=163278
Processed 167000 numbers: avg=489138.10, median=308487.00, uniques=164256
Processed 168000 numbers: avg=490419.84, median=309877.10, uniques=165224
Processed 169000 numbers: avg=490419.84, median=309877.10, uniques=166197
Processed 170000 numbers: avg=490874.94, median=310762.50, uniques=167156
Processed 171000 numbers: avg=490874.94, median=310762.50, uniques=168117
Processed 172000 numbers: avg=490874.94, median=310762.50, uniques=169077
Processed 173000 numbers: avg=490874.94, median=310762.50, uniques=170044
Processed 174000 numbers: avg=516006.02, median=310762.50, uniques=171020
Processed 175000 numbers: avg=701628.92, median=465885.10, uniques=171981
Processed 176000 numbers: avg=701628.92, median=465885.10, uniques=172955
Processed 177000 numbers: avg=701628.92, median=465885.10, uniques=173920
Processed 178000 numbers: avg=701628.92, median=465885.10, uniques=174884
Processed 179000 numbers: avg=701628.92, median=465885.10, uniques=175850
Processed 180000 numbers: avg=701628.92, median=465885.10, uniques=176811
Processed 181000 numbers: avg=701628.92, median=465885.10, uniques=177771
Processed 182000 numbers: avg=707991.16, median=465885.10, uniques=178740
Processed 183000 numbers: avg=707991.16, median=465885.10, uniques=179704
Processed 184000 numbers: avg=707991.16, median=465885.10, uniques=180658
Processed 185000 numbers: avg=713624.24, median=465885.10, uniques=181615
Processed 186000 numbers: avg=713624.24, median=465885.10, uniques=182577
Processed 187000 numbers: avg=713624.24, median=465885.10, uniques=183543
Processed 188000 numbers: avg=715384.28, median=465885.10, uniques=184518
Processed 189000 numbers: avg=715384.28, median=465885.10, uniques=185478
Processed 190000 numbers: avg=716318.44, median=465885.10, uniques=186444
Processed 191000 numbers: avg=716318.44, median=465885.10, uniques=187414
Processed 192000 numbers: avg=716318.44, median=465885.10, uniques=188377
Processed 193000 numbers: avg=716318.44, median=465885.10, uniques=189343
Processed 194000 numbers: avg=716446.18, median=465885.10, uniques=190303
Processed 195000 numbers: avg=896542.26, median=465885.10, uniques=191266
Processed 196000 numbers: avg=896542.26, median=465885.10, uniques=192221
Processed 197000 numbers: avg=1364497.36, median=484498.20, uniques=193177
Processed 198000 numbers: avg=1364497.36, median=484498.20, uniques=194142
Processed 199000 numbers: avg=1364497.36, median=484498.20, uniques=195103
Processed 200000 numbers: avg=1364497.36, median=484498.20, uniques=196052
Processed 201000 numbers: avg=1364497.36, median=484498.20, uniques=197021
Processed 202000 numbers: avg=1364497.36, median=484498.20, uniques=197985
Processed 203000 numbers: avg=1364497.36, median=484498.20, uniques=198939
Processed 204000 numbers: avg=1364497.36, median=484498.20, uniques=199896
Processed 205000 numbers: avg=1371189.50, median=498705.90, uniques=200849
Processed 206000 numbers: avg=1371189.50, median=498705.90, uniques=201811
Processed 207000 numbers: avg=1371189.50, median=498705.90, uniques=202758
Processed 208000 numbers: avg=1371189.50, median=498705.90, uniques=203714
Processed 209000 numbers: avg=1371382.68, median=498705.90, uniques=204678
Processed 210000 numbers: avg=1371504.98, median=498705.90, uniques=205632
Processed 211000 numbers: avg=1371504.98, median=498705.90, uniques=206587
Processed 212000 numbers: avg=1371504.98, median=498705.90, uniques=207557
Processed 213000 numbers: avg=1371504.98, median=498705.90, uniques=208520
Processed 214000 numbers: avg=1377088.66, median=498705.90, uniques=209480
Processed 215000 numbers: avg=1377088.66, median=498705.90, uniques=210433
Processed 216000 numbers: avg=1377088.66, median=498705.90, uniques=211389
Processed 217000 numbers: avg=1377088.66, median=498705.90, uniques=212342
Processed 218000 numbers: avg=1377088.66, median=498705.90, uniques=213301
Processed 219000 numbers: avg=1385266.90, median=539597.10, uniques=214259
Processed 220000 numbers: avg=1385297.42, median=539749.70, uniques=215212
Processed 221000 numbers: avg=1385297.42, median=539749.70, uniques=216167
Processed 222000 numbers: avg=1385297.42, median=539749.70, uniques=217126
Processed 223000 numbers: avg=1385297.42, median=539749.70, uniques=218094
Processed 224000 numbers: avg=1385297.42, median=539749.70, uniques=219057
Processed 225000 numbers: avg=1385297.42, median=539749.70, uniques=220015
Processed 226000 numbers: avg=1385297.42, median=539749.70, uniques=220982
Processed 227000 numbers: avg=1385297.42, median=539749.70, uniques=221927
Processed 228000 numbers: avg=1385297.42, median=539749.70, uniques=222883
Processed 229000 numbers: avg=1385297.42, median=539749.70, uniques=223839
Processed 230000 numbers: avg=1385297.42, median=539749.70, uniques=224790
Processed 231000 numbers: avg=1385297.42, median=539749.70, uniques=225747
Processed 232000 numbers: avg=1385297.42, median=539749.70, uniques=226715
Processed 233000 numbers: avg=1385297.42, median=539749.70, uniques=227659
Processed 234000 numbers: avg=1385297.42, median=539749.70, uniques=228613
Processed 235000 numbers: avg=1385297.42, median=539749.70, uniques=229567
Processed 236000 numbers: avg=1385297.42, median=539749.70, uniques=230515
Processed 237000 numbers: avg=1386605.12, median=539749.70, uniques=231459
Processed 238000 numbers: avg=1386605.12, median=539749.70, uniques=232412
Processed 239000 numbers: avg=1386605.12, median=539749.70, uniques=233370
Processed 240000 numbers: avg=1386605.12, median=539749.70, uniques=234324
Processed 241000 numbers: avg=1386605.12, median=539749.70, uniques=235271
Processed 242000 numbers: avg=1386605.12, median=539749.70, uniques=236222
Processed 243000 numbers: avg=1386605.12, median=539749.70, uniques=237145
Processed 244000 numbers: avg=1386605.12, median=539749.70, uniques=238093
Processed 245000 numbers: avg=1386605.12, median=539749.70, uniques=239035
Processed 246000 numbers: avg=1386605.12, median=539749.70, uniques=239981
Processed 247000 numbers: avg=1387735.32, median=539749.70, uniques=240941
Processed 248000 numbers: avg=1388333.50, median=539749.70, uniques=241897
Processed 249000 numbers: avg=1388333.50, median=539749.70, uniques=242847
Processed 250000 numbers: avg=1388333.50, median=539749.70, uniques=243798
Processed 251000 numbers: avg=1388333.50, median=539749.70, uniques=244751
Processed 252000 numbers: avg=1388333.50, median=539749.70, uniques=245696
Processed 253000 numbers: avg=1388333.50, median=539749.70, uniques=246654
Processed 254000 numbers: avg=1484416.50, median=539749.70, uniques=247607
Processed 255000 numbers: avg=1484416.50, median=539749.70, uniques=248555
Processed 256000 numbers: avg=1484416.50, median=539749.70, uniques=249505
Processed 257000 numbers: avg=1484416.50, median=539749.70, uniques=250458
Processed 258000 numbers: avg=1484416.50, median=539749.70, uniques=251400
Processed 259000 numbers: avg=1484416.50, median=539749.70, uniques=252348
Processed 260000 numbers: avg=1484416.50, median=539749.70, uniques=253295
Processed 261000 numbers: avg=1484416.50, median=539749.70, uniques=254238
Processed 262000 numbers: avg=1484416.50, median=539749.70, uniques=255186
Processed 263000 numbers: avg=1484416.50, median=539749.70, uniques=256138
Processed 264000 numbers: avg=1484416.50, median=539749.70, uniques=257075
Processed 265000 numbers: avg=1484416.50, median=539749.70, uniques=258024
Processed 266000 numbers: avg=1484416.50, median=539749.70, uniques=258971
Processed 267000 numbers: avg=1484416.50, median=539749.70, uniques=259920
Processed 268000 numbers: avg=1484416.50, median=539749.70, uniques=260877
Processed 269000 numbers: avg=1484416.50, median=539749.70, uniques=261823
Processed 270000 numbers: avg=1484416.50, median=539749.70, uniques=262774
Processed 271000 numbers: avg=1829665.16, median=683139.30, uniques=263715
Processed 272000 numbers: avg=1829665.16, median=683139.30, uniques=264669
Processed 273000 numbers: avg=1829665.16, median=683139.30, uniques=265596
Processed 274000 numbers: avg=1829881.76, median=683139.30, uniques=266537
Processed 275000 numbers: avg=1829881.76, median=683139.30, uniques=267485
Processed 276000 numbers: avg=1829881.76, median=683139.30, uniques=268421
Processed 277000 numbers: avg=1829881.76, median=683139.30, uniques=269371
Processed 278000 numbers: avg=1829881.76, median=683139.30, uniques=270323
Processed 279000 numbers: avg=1829881.76, median=683139.30, uniques=271265
Processed 280000 numbers: avg=1829881.76, median=683139.30, uniques=272214
Processed 281000 numbers: avg=1836526.22, median=690622.00, uniques=273173
Processed 282000 numbers: avg=1836526.22, median=690622.00, uniques=274115
Processed 283000 numbers: avg=1868735.14, median=690622.00, uniques=275058
Processed 284000 numbers: avg=1868735.14, median=690622.00, uniques=276006
Processed 285000 numbers: avg=1868735.14, median=690622.00, uniques=276952
Processed 286000 numbers: avg=1868735.14, median=690622.00, uniques=277889
Processed 287000 numbers: avg=1868735.14, median=690622.00, uniques=278826
Processed 288000 numbers: avg=1868735.14, median=690622.00, uniques=279757
Processed 289000 numbers: avg=1868735.14, median=690622.00, uniques=280703
Processed 290000 numbers: avg=1868735.14, median=690622.00, uniques=281647
Processed 291000 numbers: avg=1868735.14, median=690622.00, uniques=282588
Processed 292000 numbers: avg=1868735.14, median=690622.00, uniques=283521
Processed 293000 numbers: avg=1868735.14, median=690622.00, uniques=284467
Processed 294000 numbers: avg=1868735.14, median=690622.00, uniques=285405
Processed 295000 numbers: avg=1868735.14, median=690622.00, uniques=286345
Processed 296000 numbers: avg=2040020.02, median=947163.20, uniques=287293
Processed 297000 numbers: avg=2040020.02, median=947163.20, uniques=288236
Processed 298000 numbers: avg=2041868.86, median=947163.20, uniques=289186
Processed 299000 numbers: avg=2053177.94, median=947163.20, uniques=290117
Processed 300000 numbers: avg=2078661.20, median=947163.20, uniques=291060
Processed 301000 numbers: avg=2078661.20, median=947163.20, uniques=292011
Processed 302000 numbers: avg=2078661.20, median=947163.20, uniques=292965
Processed 303000 numbers: avg=2078661.20, median=947163.20, uniques=293906
Processed 304000 numbers: avg=2078932.16, median=948518.00, uniques=294847
Processed 305000 numbers: avg=2078932.16, median=948518.00, uniques=295785
Processed 306000 numbers: avg=2078932.16, median=948518.00, uniques=296717
Processed 307000 numbers: avg=2080198.54, median=954849.90, uniques=297656
Processed 308000 numbers: avg=2080198.54, median=954849.90, uniques=298603
Processed 309000 numbers: avg=2080198.54, median=954849.90, uniques=299552
Processed 310000 numbers: avg=2080198.54, median=954849.90, uniques=300506
Processed 311000 numbers: avg=2080198.54, median=954849.90, uniques=301454
Processed 312000 numbers: avg=2080198.54, median=954849.90, uniques=302382
Processed 313000 numbers: avg=2080198.54, median=954849.90, uniques=303304
Processed 314000 numbers: avg=2080198.54, median=954849.90, uniques=304242
Processed 315000 numbers: avg=2080198.54, median=954849.90, uniques=305184
Processed 316000 numbers: avg=2080198.54, median=954849.90, uniques=306123
Processed 317000 numbers: avg=2080649.08, median=954849.90, uniques=307061
Processed 318000 numbers: avg=2081319.76, median=954849.90, uniques=308005
Processed 319000 numbers: avg=2081319.76, median=954849.90, uniques=308932
Processed 320000 numbers: avg=2081319.76, median=954849.90, uniques=309872
Processed 321000 numbers: avg=2081319.76, median=954849.90, uniques=310809
Processed 322000 numbers: avg=2083085.20, median=954849.90, uniques=311761
Processed 323000 numbers: avg=2099285.80, median=991430.00, uniques=312705
Processed 324000 numbers: avg=2099285.80, median=991430.00, uniques=313644
Processed 325000 numbers: avg=2099285.80, median=991430.00, uniques=314578
Processed 326000 numbers: avg=2099285.80, median=991430.00, uniques=315518
Processed 327000 numbers: avg=2099285.80, median=991430.00, uniques=316450
Processed 328000 numbers: avg=2108543.26, median=991430.00, uniques=317391
Processed 329000 numbers: avg=2108543.26, median=991430.00, uniques=318333
Processed 330000 numbers: avg=2432546.34, median=991430.00, uniques=319278
Processed 331000 numbers: avg=2432546.34, median=991430.00, uniques=320205
Processed 332000 numbers: avg=2432546.34, median=991430.00, uniques=321145
Processed 333000 numbers: avg=2432546.34, median=991430.00, uniques=322068
Processed 334000 numbers: avg=2432546.34, median=991430.00, uniques=322997
Processed 335000 numbers: avg=2432546.34, median=991430.00, uniques=323934
Processed 336000 numbers: avg=2432546.34, median=991430.00, uniques=324867
Processed 337000 numbers: avg=2432546.34, median=991430.00, uniques=325808
Processed 338000 numbers: avg=2432546.34, median=991430.00, uniques=326742
Processed 339000 numbers: avg=2438477.94, median=991430.00, uniques=327669
Processed 340000 numbers: avg=2438477.94, median=991430.00, uniques=328601
Processed 341000 numbers: avg=2438477.94, median=991430.00, uniques=329538
Processed 342000 numbers: avg=2438477.94, median=991430.00, uniques=330469
Processed 343000 numbers: avg=2438477.94, median=991430.00, uniques=331415
Processed 344000 numbers: avg=2438477.94, median=991430.00, uniques=332353
Processed 345000 numbers: avg=2438477.94, median=991430.00, uniques=333272
Processed 346000 numbers: avg=2440738.36, median=991430.00, uniques=334205
Processed 347000 numbers: avg=2440738.36, median=991430.00, uniques=335147
Processed 348000 numbers: avg=2440738.36, median=991430.00, uniques=336074
Processed 349000 numbers: avg=2440738.36, median=991430.00, uniques=337006
Processed 350000 numbers: avg=2440738.36, median=991430.00, uniques=337932
Processed 351000 numbers: avg=2440738.36, median=991430.00, uniques=338856
Processed 352000 numbers: avg=2440738.36, median=991430.00, uniques=339780
Processed 353000 numbers: avg=2440738.36, median=991430.00, uniques=340712
Processed 354000 numbers: avg=2440738.36, median=991430.00, uniques=341640
Processed 355000 numbers: avg=2492024.68, median=1181769.20, uniques=342576
Processed 356000 numbers: avg=2492024.68, median=1181769.20, uniques=343506
Processed 357000 numbers: avg=2492024.68, median=1181769.20, uniques=344445
Processed 358000 numbers: avg=2492024.68, median=1181769.20, uniques=345371
Processed 359000 numbers: avg=2492024.68, median=1181769.20, uniques=346299
Processed 360000 numbers: avg=2492024.68, median=1181769.20, uniques=347221
Processed 361000 numbers: avg=2492024.68, median=1181769.20, uniques=348144
Processed 362000 numbers: avg=2492024.68, median=1181769.20, uniques=349071
Processed 363000 numbers: avg=2492024.68, median=1181769.20, uniques=350005
Processed 364000 numbers: avg=2507836.96, median=1181769.20, uniques=350946
Processed 365000 numbers: avg=2507836.96, median=1181769.20, uniques=351870
Processed 366000 numbers: avg=2507836.96, median=1181769.20, uniques=352800
Processed 367000 numbers: avg=2507836.96, median=1181769.20, uniques=353730
Processed 368000 numbers: avg=2507836.96, median=1181769.20, uniques=354664
Processed 369000 numbers: avg=2507836.96, median=1181769.20, uniques=355586
Processed 370000 numbers: avg=2509572.84, median=1181769.20, uniques=356523
Processed 371000 numbers: avg=2509572.84, median=1181769.20, uniques=357454
Processed 372000 numbers: avg=2509572.84, median=1181769.20, uniques=358376
Processed 373000 numbers: avg=2509572.84, median=1181769.20, uniques=359304
Processed 374000 numbers: avg=2509572.84, median=1181769.20, uniques=360235
Processed 375000 numbers: avg=2509572.84, median=1181769.20, uniques=361158
Processed 376000 numbers: avg=2518430.50, median=1181769.20, uniques=362076
Processed 377000 numbers: avg=2518430.50, median=1181769.20, uniques=363006
Processed 378000 numbers: avg=2518430.50, median=1181769.20, uniques=363933
Processed 379000 numbers: avg=2518430.50, median=1181769.20, uniques=364866
Processed 380000 numbers: avg=2518516.96, median=1181769.20, uniques=365796
Processed 381000 numbers: avg=2518516.96, median=1181769.20, uniques=366724
Processed 382000 numbers: avg=2518516.96, median=1181769.20, uniques=367655
Processed 383000 numbers: avg=2518516.96, median=1181769.20, uniques=368599
Processed 384000 numbers: avg=2518516.96, median=1181769.20, uniques=369530
Processed 385000 numbers: avg=2518516.96, median=1181769.20, uniques=370451
Processed 386000 numbers: avg=2518516.96, median=1181769.20, uniques=371392
Processed 387000 numbers: avg=2518516.96, median=1181769.20, uniques=372307
Processed 388000 numbers: avg=2518516.96, median=1181769.20, uniques=373227
Processed 389000 numbers: avg=2518516.96, median=1181769.20, uniques=374155
Processed 390000 numbers: avg=2518516.96, median=1181769.20, uniques=375084
Processed 391000 numbers: avg=2518516.96, median=1181769.20, uniques=375999
Processed 392000 numbers: avg=2518516.96, median=1181769.20, uniques=376921
Processed 393000 numbers: avg=2518516.96, median=1181769.20, uniques=377838
Processed 394000 numbers: avg=2518516.96, median=1181769.20, uniques=378761
Processed 395000 numbers: avg=2518516.96, median=1181769.20, uniques=379672
Processed 396000 numbers: avg=2518516.96, median=1181769.20, uniques=380584
Processed 397000 numbers: avg=2527811.32, median=1228241.00, uniques=381493
Processed 398000 numbers: avg=2527811.32, median=1228241.00, uniques=382419
Processed 399000 numbers: avg=2531290.38, median=1228241.00, uniques=383344
Processed 400000 numbers: avg=2531290.38, median=1228241.00, uniques=384263
Processed 401000 numbers: avg=2531290.38, median=1228241.00, uniques=385174
Processed 402000 numbers: avg=2531290.38, median=1228241.00, uniques=386105
Processed 403000 numbers: avg=2531290.38, median=1228241.00, uniques=387038
Processed 404000 numbers: avg=2531290.38, median=1228241.00, uniques=387950
Processed 405000 numbers: avg=2531290.38, median=1228241.00, uniques=388867
Processed 406000 numbers: avg=2531290.38, median=1228241.00, uniques=389776
Processed 407000 numbers: avg=2531290.38, median=1228241.00, uniques=390694
Processed 408000 numbers: avg=2531290.38, median=1228241.00, uniques=391614
Processed 409000 numbers: avg=2531290.38, median=1228241.00, uniques=392538
Processed 410000 numbers: avg=2531781.72, median=1228241.00, uniques=393463
Processed 411000 numbers: avg=2531781.72, median=1228241.00, uniques=394382
Processed 412000 numbers: avg=2531781.72, median=1228241.00, uniques=395302
Processed 413000 numbers: avg=2531781.72, median=1228241.00, uniques=396221
Processed 414000 numbers: avg=2531781.72, median=1228241.00, uniques=397146
